aspect,np,review
操作のしやすさ,1,操作はシンプルで、余計なシーンも挟まないためプレイしやすいと感じた
操作のしやすさ,1,説明されなくてもなぜか効果が分かるものばかりである。プレイヤーが自分でやるのは基本的に移動だけである。宝箱が出たら矢印で教えてくれるのですぐに分かるぞ。
操作のしやすさ,1,操作は主に移動する事くらいで、攻撃はそれぞれ自動で出る。このことから、遊び始めるに当たって前提条件的に必要なプレイヤースキルというものが無く、ゲームというものに不慣れな人でも遊べるハードルの低さだと思う。
操作のしやすさ,0,やることが「敵を避ける」「アイテムを拾う」「パワーアップを選ぶ」の３つだけ
操作のしやすさ,1,左手でこのゲーム操作しつつ、右手で別のゲームをプレイできる 片手間でできるゲームとはまさにこれ。効率よくゲームしたい人におすすめ
操作のしやすさ,1,起動して決定ボタンを何回か押したら、あとはぼ～っとしながらキャラを移動させるだけで敵も自分も死んでくれるので何にも考えなくて良いんです。
操作のしやすさ,1,"あまり考えなくてもプレイできるので勉強の合間にやると良いです"
操作のしやすさ,1,操作は移動のみと極めてシンプル
操作のしやすさ,1,操作方法は移動のみ。非常にシンプル。
操作のしやすさ,1,ゲームの操作は簡単だと思った
操作のしやすさ,1,操作は移動とキャラの向きを変えることだけで全ての攻撃はクールダウン毎に自動で行われます
操作のしやすさ,1,複雑な操作もいらず
操作のしやすさ,1,操作方法はキーボードのWASD移動、マウスクリック、または、コントローラー十字キーのいずれかで可能です。
操作のしやすさ,1,使用するボタンが少ない事による手軽さ
操作のしやすさ,0,直観的にプレイできる簡単なルールなのに一度のプレイで一回は頭を抱えて悩む
操作のしやすさ,1,十字キーのみの操作でシンプルさがある
操作のしやすさ,1,自動で攻撃してくれるので、操作は移動するだけになっています。FPSゲーに慣れている人ならWASDとSPACEだけで楽しめます！
操作のしやすさ,1,プレイヤーが操作することは基本移動のみ
操作のしやすさ,-1,ドリルだかジャンボタニシだかよくわからんの、使いにくいな…
操作のしやすさ,1,操作するのは移動のみ。武器は全部オート発射なので移動だけに専念出来るのもいい。
操作のしやすさ,1,キーボードの左手だけで遊べるお手軽さ。パッドも対応しています。遊び方はシンプルですが、装備選択と強化次第で敵を圧倒する殲滅力を手に入れ脳汁がドバドバ分泌されます。
操作のしやすさ,1,ルールがシンプルでとっつきやすいのと
操作のしやすさ,-1,ゲーム中の操作はただの移動と幾許かの決定だけで、はっきり言ってゲーム性は虚無なのについついやってしまうタイプの危険なゲームです。
操作のしやすさ,1,キャラの操作も移動するだけなのですごく簡単
操作のしやすさ,1,ゲームの内容・目標・やることがマッチしていてわかりやすい
操作のしやすさ,1,攻撃は全自動で､プレイヤーがやることは移動と武器選択だけ
操作のしやすさ,1,移動操作のみというシンプルさと、３０分間という時間の中であらゆる展開とゲーム性を叩き込むスタイルは、「天才的なゲームデザインの妙技」とも言えるレベルにまで到達している
操作のしやすさ,1,操作は方向キーのみのシンプルなゲームなのにランダムで手に入る武器やアイテムの塩梅がよいため何度でも繰り返し遊ぶことができる。
操作のしやすさ,1,やることはWSAD移動と、せいぜいがクリックくらいのシンプルな操作性。勝手に発射される弾幕で勝手に敵をぶちのめしてくれます。ゲーム下手でも問題ないです。
操作のしやすさ,1,ファミコンのキー配置のみの操作でここまで楽しませてくるとは工夫というモノを久々に感じた。
操作のしやすさ,1,左手だけでプレイできる。WASDとスペースキーだけでゲームプレイが完結するので、気楽にのんびり遊べる。
操作のしやすさ,1,わかりやすい
操作のしやすさ,1,誰でも操作出来て
操作のしやすさ,1,"簡単操作で遊ぶ毎に使えるキャラや武器等が解放されて行くことが楽しかった"
操作のしやすさ,1,"使うのは""スティック1つ""と""ボタン1つ""だけ！(+キャンセルボタン)"
操作のしやすさ,1,攻撃がオートだからキー連打しなくていいから楽
操作のしやすさ,1,小難しいルールや複雑な操作など必要なし
操作のしやすさ,0,コントローラーの方がやりやすかった印象
操作のしやすさ,1,難しい操作やAIMなんて必要ありません。
操作のしやすさ,1,操作は上下左右移動のみと単純明快。攻撃は自動なので頭空っぽで遊べる。
操作のしやすさ,1,だんだんと動かし方や武器のレベルアップと進化など解ってきて、無双状態で薙ぎ払ったり焼き尽くしていけるようになるともう脳汁の沼
操作のしやすさ,1,敵が一切遠距離攻撃や搦め手を使ってこない、敵に触れたらダメージというわかり易さ
操作のしやすさ,1,"ルールは非常に簡単で、避ける、当てるとわかりやすいのが複雑なゲームに疲れた現代人の心を癒してくれます。ゲームを立ち上げる気にならない時でもなんとなく始められます。"
操作のしやすさ,1,マウス一つの簡単操作で、大量の敵をなぎ倒す快感が楽しめる
操作のしやすさ,1,攻撃はオートで操作は移動のみなのに、なんぞこの中毒性！ってなる
操作のしやすさ,1,チュートリアルなんか無くてもわかる明確なゲーム性。
操作のしやすさ,1,後はヘロヘロ適当に動かしているだけでOK。
操作のしやすさ,-1,操作がすごく簡単（ほぼ方向キーだけ）なのに、わたしはまだ一度もクリアできてません。難易度の適切さ:-1 進捗の明確さ:-1 目的の明確さ:-1 視聴覚の魅力:音楽とグラフィックが昔のアーケードっぽくて新作なのになぜか懐かしさを感じてしまいます。
操作のしやすさ,1,"自キャラ強化についてもリセットはいつでもできる上に使用したゴールドも返還されるため、必要な時に必要なものだけを取ることができ、取捨選択もする必要がないので、同じようなシステムを持つ他のゲームと比べてカジュアルに遊ぶことができると思います。"
操作のしやすさ,1,最初はゲームの流れや、強い行動、やるとマズイ行動がわからなくて死にまくるだろうけどすぐにわかります。再スタートできます。
操作のしやすさ,1,操作も非常に簡単で、基本的にカーソルキーやWASDキーで自機を動かすだけ。ゲームプレイに習熟度が不要なのもゲーム初心者におすすめできる理由の一つだ。
操作のしやすさ,1,上下左右の操作しかないにも関わらず、どこで思い切って進みどこで立ち止まって耐えるかという判断も徐々に出来るようになってくるのが楽しい。
操作のしやすさ,1,非常に手軽に遊べるのも良いです
操作のしやすさ,0,操作は基本移動のみ
操作のしやすさ,1,自動攻撃＋キャラを動かすだけというシンプルなゲームだ
操作のしやすさ,1,ストレス要因がほぼなく、1回30分程度のほどよい長さもあって「次は別のキャラクターで」「近接武器を主軸に」などついつい続けてプレイしてしまう。
操作のしやすさ,1,ルールも単純なのですぐ理解できるかと。
操作のしやすさ,1,シンプルな操作でありながら、探索と発見、成長と育成要素がしっかりあってゲームの面白さとは何かを再確認させてくれた。
操作のしやすさ,0,シンプルなシステムに画面構成
操作のしやすさ,1,簡単操作でゲーム初心者の方にもオススメ
操作のしやすさ,1,カジュアルな操作。
操作のしやすさ,1,操作は移動だけ。攻撃は自動で周期的に行われるので、それに合わせて移動します。その簡単さが、ゲーム内の他の要素を奥深くさせます。操作性、サウンドは文句なし。グラフィックもドット絵の良さを出している。
操作のしやすさ,1,"移動方向だけ操作して、攻撃は自動か・・・すげぇシンプルだな"
操作のしやすさ,1,宝箱の演出が面倒という人はESCかBボタンか☓ボタンでスキップできる
操作のしやすさ,1,操作もお手軽で、ルールも簡単、テンポも良し。
操作のしやすさ,1,手軽に始められて単純で誰でも楽しめる爽快なゲーム
操作のしやすさ,0,WASDのみのシンプルな操作の手軽さ
操作のしやすさ,0,基本的に操作は、敵にやられないように左スティックでキャラを移動するだけ。ボタンはレベルアップ時にアイテムを選択するときだけ。マウスでも操作できるが、細かい操作が難しい。コントローラーを使った方が断然やりやすいのでオススメ。
操作のしやすさ,-1,ボタンを押せ!!
操作のしやすさ,0,操作は移動のみ。攻撃はオート。
操作のしやすさ,-1,プレイヤースキルなんてせいぜい敵をWASDキーで避けるぐらいです、攻撃は自動的に飛ばしてくれます。
操作のしやすさ,-1,操作はWASDで移動するだけ。
操作のしやすさ,1,シンプルな操作
操作のしやすさ,0,射撃操作は不要で移動のみですが、キーボードよりゲームパッドというかコントローラーを使うのが良いでしょうね。敵の群れをすり抜けたりする際にキー操作だと厳しい気がします。
操作のしやすさ,1,操作はスティックのみでシンプル
操作のしやすさ,1,"攻撃はオートで、操作はシンプルに移動のみ。"
操作のしやすさ,1,極限までシンプルな操作性
操作のしやすさ,1,シンプルで遊びやすく、こういうのでいいんだよ……という安心設計
操作のしやすさ,0,操作は単純で4方向の移動のみ、攻撃は勝手にやってくれるんだけど選ぶ武器によって攻略が変わるのが特徴
操作のしやすさ,-1,武器の使い勝手が明確なので、ステージクリアを狙う場合は似たような展開になってしまいがち。
操作のしやすさ,-1,操作が難しい
操作のしやすさ,1,操作は移動と選択肢の時の決定/キャンセルのみでシンプルだった
操作のしやすさ,1,ゲームプレイの導線の引きかた、誘導がうまい。ゲームプレイの敷居が低いのも、ついつい遊んでしまう理由の一つだ。「寝る前にちょっとワンプレイ」で躊躇なく起動できる手軽さがある。
操作のしやすさ,1,ゲームパッドでプレイすると、2Dアクションみたいな感じのゲームになる。
操作のしやすさ,-1,ゲームはとてつもなく単純
操作のしやすさ,1,操作が非常にシンプルなのに中毒性が高く恐ろしいゲームです。
操作のしやすさ,1,攻撃は自動で操作は移動のみといったシンプル設計
操作のしやすさ,1,キャラ移動のみで攻撃は勝手にやってくれるっぽいです。
操作のしやすさ,1,プレイヤーは移動と獲得品の取捨選択をするだけ
操作のしやすさ,-1,攻撃ボタンが無く、すべての攻撃が自動。最初は戸惑いますが、慣れてくると「他のゲームはなぜボタンを押さなければ攻撃してくれないのか？」って思います。選択中の項目（UI）がわかりにくい。ステージ選択、レベルアップ時のリロールやスキップなどは誤操作をすることが多いです。
操作のしやすさ,1,コントローラーの使用を強くおすすめしたい
操作のしやすさ,1,操作はマウスまたはジョイスティックのみ，片手で操作できます。
操作のしやすさ,-1,キャラの操作しか出来ないし、なんなら決定ボタンしかボタンを押す要素が無い
操作のしやすさ,1,コマンド入力が複雑になっていくゲーム業界において「楽しいゲーム作るのに十字キーだけで十分じゃね？」と、言ってのけるゲーム。
操作のしやすさ,1,操作は上下左右移動だけなのでアップデートがあるたび復帰しても戸惑わず遊べそうです。
操作のしやすさ,1,難しい操作を特に覚える必要もなく、感覚的にキャラクターを移動させて強くしていくというだけ
操作のしやすさ,1,キャラを移動させるだけの非常にシンプルなゲームですが、中毒性があります。
操作のしやすさ,1,特に難しい操作がないところも取っつきやすいです。
操作のしやすさ,-1,シンプルな操作性と不安定な翻訳が癖になる作品
操作のしやすさ,1,操作はシンプルに移動しながらレベルアップや落ちているもので武器や装備を選んでいくだけ、攻撃は自動でやってくれます。
操作のしやすさ,1,遊びやすい
操作のしやすさ,-1,最初の一時間程度は操作が判らず苦戦しました
操作のしやすさ,1,操作は移動だけなので何回か遊んですぐに慣れます
操作のしやすさ,1,公式のスクリーンショットを見るだけで分かります。
操作のしやすさ,1,単純な移動とアイテム選択のみで反射神経など必要なく、どんな方でも何も予備知識なくても楽しめる
操作のしやすさ,1,簡単な操作（キャラクターを動かすだけ）
操作のしやすさ,1,操作が簡単でほぼオートプレイ
操作のしやすさ,1,自キャラが敵キャラに当たらないように動かしていれば勝手に攻撃してくれるので、テクニック不要！
操作のしやすさ,1,単純明快なシステムで簡単楽しい
操作のしやすさ,1,操作性は単純でした
