aspect,np,review
操作のしやすさ,1,ダッシュが出来たり声が追加されてて新鮮な気分でプレイできます
操作のしやすさ,-1,ゲームの終了方法がわからないというレビューが多いが、ゲーム内でメニューを開き「さくせん」から「ゲームを終了」を選択である。タイトル画面には終了ボタンは用意されておらず、手動セーブをして「ゲームをやめますか？」というメッセージで「はい」を選択してもタイトル画面に戻るだけなのでわかりにくすぎる。
操作のしやすさ,1,全体的にとっつきやすい機能的なシステムもあいまって、快適に物事を進められるのもよい。進行はオートセーブが細かく、セーブポイントやセーブスロットも多数あるため詰みは起きないだろう。
操作のしやすさ,1,"ゲームパッドの決定キー変更や小まめに挟まるオートセーブ機能などなど細かいシステム面もしっかりしてる所も好印象でした"
操作のしやすさ,-1,キーボードとマウスによる操作は概ね快適です。WASDでキャラ移動、マウスで視点操作という、もっとも一般的なPCゲームの操作に慣れている人でしたら、まったく不満のない操作ができると思います。1つだけ気になる点があるとすれば、メニュー項目などのカーソル移動はWASDキーに対応しているにもかかわらず、戦闘時のコマンド選択だけは矢印キー操作によるカーソル移動となっており、WASDキーが使えません。キーボード操作については文句なしに快適であると考えます。難易度の適切さ:-1
操作のしやすさ,-1,入り組んだ街を探索する際、カメラを頻繁に操作する必要があり、3D酔いしやすいです。敵シンボルへの攻撃とボウガンが同じボタンの為、誤射しやすいというのも地味にストレス。追加されたダッシュも動きに癖があって慣れるまでは大変でした。どれも減点要素とまではいかなくても、もう少しなんとかならなかったのかなとは思いました。
操作のしやすさ,1,レベルも上げやすく久々にドラクエをやる勢にはとても優しい仕様で、すごい助かりました😭
操作のしやすさ,1,初心者や久しぶりに遊ぶ人でも簡単に始められます
操作のしやすさ,1,"遊びやすい 3Dモードではルーラで天井に頭をぶつけないなど、遊びやすさを重視している面が随所に見られました。レベル上げやお金稼ぎも基本的には最低限で良かったのでテンポ良く進められました。終盤でLv99まで上げるのが苦ではなかったのも良かったです。"
操作のしやすさ,1,フィールド移動が早く、雑魚敵はシンボルエンカウントで好きなときに戦えたり。雑魚敵はオートでサクサクで問題ありません。
操作のしやすさ,1,キーボマウスでも操作性が良いしカメラワークも良い
操作のしやすさ,1,とても遊びやすいです
操作のしやすさ,-1,黒地のウィンドウをポチポチカーソル合わせしていく、UIの不便さを、敢えて部分的に引きずっている感アリアリ
操作のしやすさ,1,ダッシュができボイスが入ったりヨッチ村の冒険の書クエもありその他もろもろ細かい良修正でさらにやりやすくなりました、最高です。
操作のしやすさ,1,操作が下手でも、時間さえかければクリアできる
操作のしやすさ,1,ゲームデザインが上手いと思った。シンボルエンカウント方式が有効で、面倒な雑魚戦を避けられる点が良かった。
操作のしやすさ,1,メニュー表示して「さくせん」→「ゲーム終了」で、ALT＋F4は不要になり幸せになります
操作のしやすさ,1,システムが快適になり新規の人も入りやすいと思います
操作のしやすさ,-1,コントローラーの表記なので、キーボードでの操作だと直感的にわからず、一度メニューを開いて確認する必要があり、不便。
