aspect,np,review
操作のしやすさ,1,操作していて楽しさを感じることのできるものとなっていました
操作のしやすさ,1,操作感に関しては爽快アクション+シューティングRPGといったところで、私自身フロムゲーが好きなので高難易度アクションRPGを期待して難易度ハードで開始しましたがすぐにノーマルにし、それからクリアまでノーマルでプレイしました。
操作のしやすさ,1,カメラ視点のカスタマイズがかなり詳細に設定できるので、快適にプレイできる（あまり知られていないようだが設定画面に行かなくても右スティックを押しながら D-Pad で拡大縮小ができる）   ゲーム内のチュートリアルがかなり親切なので詰まる事はあまりない（ただしイントロだけは初見殺し）   アクションが爽快。思った通りに動きすぎて本作をプレイした後だと他の TPS がぎこちなく感じてしまうくらい
操作のしやすさ,-1,キーボード+マウス操作にも最適化されていない点もそうです。最初はキーボードとマウスでの操作にてプレイしていましたけれども投げそうになってシマイマシタヨ。慣れ...もそうかもしれませんが、キーボードでの操作を主に、マウス照準は場面ごとに分ける補助的な操作のほうが個人的にはやり易かったです。マウス・キーボードの動きがカクカクだったり、ゲーム内でのカメラ補助機能がついてきてやりずらかったりしますので、対応しているコントローラーでのプレイをお勧めします。キーボード・マウスでも設定を煮詰めれば、そこそこ満足のいく動作ができるようになりました。まだ回避が上手くいかないですけれど...
操作のしやすさ,1,触り心地が物凄く良くなっている。適当にボタンを押しているだけでカッコいいアクションが気持ちよく発動し、かつ上手くなるとさらにカッコ気持ちよく遊べるという。
操作のしやすさ,0,"イージーモードだと全てオートで動いてくれるので、ぶっちゃけ戦闘中は画面眺めてるだけです（笑）"
操作のしやすさ,1,適当に回避と攻撃連打しているだけでバシバシ倒せる
操作のしやすさ,1,アクションの操作感も非常に良好で、それ程難しい操作をしなくても恰好良くスタイリッシュになり爽快感も抜群。視点が上から見下ろし、横から視点など様々に切り替わるが、プレイする際の不快感は無い。
操作のしやすさ,1,慣れないうちは難しくも感じましたが、なれてくれば快適な操作感だと思いました。
操作のしやすさ,1,ゲーム性も普通にスタイリッシュに戦えるし、そんなにストレスも感じないのでゲームとしても楽しいのでオヌヌメです。
操作のしやすさ,1,オープンワールド的なフィールドを軽快に移動できる良質な操作感と楽しさ
操作のしやすさ,1,プラチナゲームズ特有の早くて軽快なスタッフ、そして人為的だが、自然な流れのアクション構文は、アンドロイドと呼ばれるオブジェクトの戦闘を幻想的に解釈した。
