aspect,np,review
操作のしやすさ,-1,操作と画面が若干ブレていて３Ｄ酔いになるかもしれません。左右に身体をふると、ほんの僅かですが遅延しますし、歩き自体、ヌルヌルと滑る様に移動する為、オエッとなる人もいるでしょう。最初の部屋やイベントシーンなどで、勝手に身体を動かされた時には、独特の「視点のずれ」が起こって視線を反らしていました。
操作のしやすさ,-1,移動の目的地が分かり辛い場面が多く、ステージを解くよりどこに向かえばいいのか迷っている時間の方が長かった気がする
操作のしやすさ,1,快適な操作性
操作のしやすさ,1,プレイもしやすくなっています
操作のしやすさ,1,できるだけ丁寧に「何をするゲーム」かを世界観を壊さずに伝えるデザインにしている
操作のしやすさ,1,操作はすぐに慣れるし、そんなに複雑ではない
操作のしやすさ,-1,視認性が下がってパズルとしては前作よりも遊びにくくなっていると思う
操作のしやすさ,1,操作性もバッチリ。
操作のしやすさ,1,ゲーム内容も個人的には1よりもプレイしやすくなり
操作のしやすさ,0,キャラクターをステージで自由に操作できますがダッシュなどはなくジャンプやしゃがむ事はできますがそれらを使わずともクリア出来てしまうほどです
操作のしやすさ,1,引っ掛け問題のようなパターンもあるものの、正解へのヒントとなっていたり、余計な邪魔が無くひたすらゴール探しに没頭できるのも遊びやすい。
操作のしやすさ,1,基本ルールが極めて明快ってトコ大事だと思います。出口と入り口を白い壁に造れるよ！！だけですがそれでいっぱい考えさせてくれる、理想的な基本設計です。
操作のしやすさ,1,ポータルを作れる壁と作れない壁の区別が付けやすくなった
操作のしやすさ,1,操作性も前作より良くなった
操作のしやすさ,1,初心者に優しく、単純な空間パズルからステージが始まり、慣れと共に難易度が上がっていきます
操作のしやすさ,1,ポータルガンでの動きが独特で最初は少し戸惑いますが、徐々に慣れてくると思います。何よりも、ポータルガンとストーリーの関連性の深さに驚かされて、操作性とかはあまり考えなかったです。
操作のしやすさ,1,プレイしやすくなったっぽい
操作のしやすさ,1,"非常に使いやすかったです"
操作のしやすさ,1,操作は全くそのままに新たなギミックが追加されています。
操作のしやすさ,-1,カメラ操作も面倒
操作のしやすさ,1,操作性が段違いに良くなった
操作のしやすさ,1,操作を強く要求されることが少ないため入門にもいいかも
操作のしやすさ,1,操作性が良く、ストレスなく楽しく遊べるアクションパズルゲー
操作のしやすさ,1,操作性が良かった
操作のしやすさ,1,チュートリアルが豊富で分かりやすい
操作のしやすさ,1,自分のペースで出来ます
操作のしやすさ,1,操作性もよくてGood
操作のしやすさ,1,ポータルガンで好きに移動しましょう
操作のしやすさ,0,基本的なPortalの動きを分かっていれば詰まるということは無いと思う。
操作のしやすさ,1,アクション面が改善され、パズルに集中しやすくなったと感じました
操作のしやすさ,-1,前半のテストはシビアで目に悪い操作が必要なものがあり
難易度の適切さ,1,絶妙なパズル難易度、簡単過ぎるわけではなく、クリア時の達成感はちゃんと味わえました。
難易度の適切さ,-1,パズル苦手な人や3D酔いしやすい人は駄目かも
難易度の適切さ,1,ゲームをクリアした時には、自分が頭痛と吐き気に襲われていることを忘れるほどの達成感を感じる
難易度の適切さ,1,パズルの難易度としては、簡単すぎず難しすぎずといったところで周囲を眺めてみたり、適当にマップを歩き回ってみたりしていれば、そのうち答えがわかる程度。多少タイミングを合わせる局面もありますが、秒単位の長めの猶予がありますし「答えはわかってるのに要求されるアクションが難しすぎてクリアできない」といった事もありません。ゲームの九割九分はマイペースでも理詰めで攻略できます。ちょっと10分20分悩んじゃうような箇所もあるにはありますが一瞬のひらめきから5分以内にゴールできる内容になっているので、爽快感や達成感はなかなかの物です。
難易度の適切さ,1,パズルの難易度は前回の無印ステージレベルで、ベテランステージの様な超難易度はありませんし、無くしたのは良い判断だと思います。
難易度の適切さ,1,FPSだとアクションが苦手な人は敬遠しがちですが、これはゆっくりできるので問題ないです。
難易度の適切さ,1,やりごたえがあった
難易度の適切さ,1,難易度設定も絶妙です
難易度の適切さ,1,結構難易度が高いので協力プレイ時はボイスチャット推奨です
難易度の適切さ,1,パズル難易度は割とサクサク解けるレベルで爽快感があって楽しいです
難易度の適切さ,1,手応えを感じました
難易度の適切さ,1,意外と難しくて躓くところも別日にやると閃いたりします。
難易度の適切さ,1,いろいろなギミックが加わったため難易度は前作より上がったように思えます。数日空けてやっといろいろ気づいてクリアできたステージもありました。
難易度の適切さ,1,難易度は高く、前作のプレイ前提の作りになっている為、未プレイなら前作からのプレイをおすすめ
難易度の適切さ,1,パズルの内容も前半こそはまさにチュートリアル的な難易度でパパっと終わるようなものが多く続く感じがするが中盤あたりから少しずつ頭を使うような内容のステージが徐々に増えてきて中々に悩まされますがしばらく悩んだ後にふと解法が見えてくるとアラ不思議、なんてことのない簡単なことでした！みたいなステージに当たるとよくできてるなぁ～と感心してしまいますね。
難易度の適切さ,0,前作よりも少し解法が分かりにくくなっているところがあります
難易度の適切さ,1,進むに連れてプレイヤーがやるべき事が増えていくが、ある程度は段階を踏んで覚えさせるようになっている
難易度の適切さ,1,頭を使うゲームなので難易度が適切だった
難易度の適切さ,-1,簡単なギミックなのに無駄に複雑に捉えてしまいなんだあか損した気分になることもあった
難易度の適切さ,1,パズルの難易度もよく観察して少し考えれば解るものばかりなので攻略法を見たり、詰まって進めなくなるようなこともない。つまりちょうど良い
難易度の適切さ,1,考え応えのある良質なパズルであった
難易度の適切さ,1,難易度が絶妙です
難易度の適切さ,0,難易度が上がっている
難易度の適切さ,1,難攻不落のコースを踏破するもよし
難易度の適切さ,1,パズルのやりごたえもボリュームも大幅に増えており、1はサクサク進めた人でも頭をひねらされる場面が多くなっています。
難易度の適切さ,1,めちゃくちゃ頭使うし、ひらめくのが楽しすぎる
難易度の適切さ,1,アクションパズルにありがちな「後半はアクション部分が忙しくて、頭で解法がわかってても、クリアするのが難しい」のような理不尽さはない。
難易度の適切さ,1,とてもやり応えがあって楽しめました
難易度の適切さ,1,友人と頭を悩ませながらも、とても楽しくプレイ、そしてクリアさせていただきました。
難易度の適切さ,1,かなり頭を使うゲームで少し進めるとちゃんと考えないとできないステージがたくさん出てきます
難易度の適切さ,1,程よいテンポ・難易度
難易度の適切さ,1,若干の難関さと柔軟性を求められる
難易度の適切さ,1,難易度選択はありませんがパズルの難しさも程よい程度でした
難易度の適切さ,1,無印よりもパズル要素がぐっと増えてなかなか難しいステージもあった
難易度の適切さ,1,パズルの難易度は程よく上がるだけ
難易度の適切さ,1,オンラインモードは適度に難しく頭を使いました
難易度の適切さ,1,一作目と比べると難易度は若干上昇したように思います
