aspect,np,review
操作のしやすさ,1,最初はノーツを見てセイバーを振るという感じですが、数時間プレイを続けているとある時から自然に体が反応してセイバーが動いているという感覚を得られる様になります。
操作のしやすさ,-1,コントローラーの調整がプレイにおいて重要で、うまくできていないと無駄に苦労することになる。
操作のしやすさ,1,このゲームは遊べば遊ぶほど健康になるし、音ゲーとしてみた場合でも煩わしいタイミング調整もなければ「miss bad good great excellent perfect」みたいな多すぎる判定もなく単純に「miss cut」の2つしかないので初心者でも、これが上手く行ってるのか否かが感覚で分かるのが素晴らしいと思う。
操作のしやすさ,1,単純明快で動作がものすごく軽いVRゲームです。ゲーム開始まで何十秒何分とボケーと待つ他のゲームは見習ってほしい。
操作のしやすさ,1,手首でぐるぐる回してスパスパ斬ったり、大振りでざっくり行ったりと爽快感があります
操作のしやすさ,0,コントローラの持ち方を調べる必要があった
操作のしやすさ,1,ノーツを音楽に合わせて斬るだけでこんなに面白いとは
操作のしやすさ,1,単純明快なルールと爽快感
操作のしやすさ,0,"コントローラーを両手に持ち、手前に来るブロック状のノーツをリズミカルに斬るVRでなければ出来ない類の音ゲー。チュートリアルがありますがこちらでも説明すると、赤と青の矢印方向に斬るノーツと方向指定がないノーツの二種類があり、剣の色とノーツの色を合わせて正確に斬り込むことで点数が入ります。Bombと呼ばれるトゲトゲの球体は斬らないように回避（体は当たってもOK）斬ってしまうとミス扱いになり、さらに大きな壁も出ますので衝突しないように全身を使って回避する必要があります、少しでも当たればミスなので注意しましょう（この大きな壁のせいで運動不足には酷である・・・ｗ）"
操作のしやすさ,1,誰にでも直感的にすぐ遊べる出来るのでおススメです
操作のしやすさ,1,インターフェースの距離や角度を調整できるので部屋が狭い私は動きやすい場所に調整してプレイしています
操作のしやすさ,1,リズムに合わせて剣を振り回すのは単純に爽快感があります
操作のしやすさ,1,音ゲーを指じゃなくて体で感覚的に遊べる。
操作のしやすさ,1,"やりやすい"
操作のしやすさ,1,わかりやすく単純明快ながらエクササイズとしても優秀
操作のしやすさ,1,簡単な譜面からちょっとずつでも十分楽しいです。
操作のしやすさ,1,コントローラーの持ち方に注意が必要だったが、動きに合わせた快感があった
操作のしやすさ,1,ゲームシステムはとっても単純、２本のライトセ〇バーにそれぞれ色が指定されており、奥から流れてくるキューブと同じ色の電光剣で叩き斬るだけである。
操作のしやすさ,1,HTC VIVE COSMOSのトラッキング精度はかなり改善されて、過去にコントローラー同士が近付くと少しワープしたり、腕を完全にぶらーんとするとトラッキング範囲から外れて静止するなどありましたが現在はアップデートでほぼありません！かなり快適にプレイできますので諦めていたかたも是非やってみてください。
操作のしやすさ,0,方向指示されてるやつと、とりあえず切っておけの箱があって
操作のしやすさ,1,全身で踊るように楽しむこともできますし、椅子に座って手だけでもプレイはできます。
操作のしやすさ,1,"箱を斬るだけのシンプルなVR音ゲーなので、ゲームは直感的に操作できると感じる。  "
操作のしやすさ,1,VRで酔いやすい人でも遊びやすい
操作のしやすさ,1,最近セーバーの持ち手の角度を調整できるようになり地味に好きになった
操作のしやすさ,1,練習モードがとても優秀で、音楽の好きなタイミングで、好きなスピードで繰り返しプレイができる。自分のやりやすい環境で苦手を克服するまで好きなだけ練習することができる。
操作のしやすさ,0,ゲームは使用光剑来上下左右劈砍音符，途中需要躲避一些障碍物。
操作のしやすさ,-1,コントローラーのリンクが結構な頻度で狂います
操作のしやすさ,1,自分の身体だから迷わず直感的に動かせて面白い
操作のしやすさ,1,VRが初めてでもすぐに慣れる簡単でやりやすい。
操作のしやすさ,1,ノリノリでできて楽しいです。直感的に斬れる良譜面だからなのか分かりませんが譜面に違和感を感じないです。手首をちょっとひねるだけでOK判定ですし、矢印を無しにして疑似ドラムプレーが可能です。壁に当たらないように横ステップをすると疑似ダンスプレーもできます。
操作のしやすさ,1,操作は簡単、二本の剣を振り回すだけ！直感的な操作はすぐに体が覚えることでしょう！
操作のしやすさ,1,切るだけじゃなくて、迫ってくる壁をサイドステップとしゃがみで避ける要素もあって、いい運動になる。
操作のしやすさ,1,判定もかなり緩いので音ゲーの経験が少ない人でもとっつきやすい。設定でZXY軸と正面方向を変更できるので初期位置がしっくりこなかったり、スペースの取れる方向に制限がある人でも大丈夫。
操作のしやすさ,1,ルールはとてもシンプルで、友人を招いた時もこのゲームは簡単なチュートリアルだけ見せてあげればすぐにプレイできる
操作のしやすさ,1,アクションに集中するし気持ちよくプレイできるよう作られている
操作のしやすさ,1,ゲームオプションがあり、音ゲーが苦手な人も遊べる工夫がされている
操作のしやすさ,1,シンプルで遊びやすい
操作のしやすさ,1,全く酔わない
操作のしやすさ,1,流れてくるBOXを矢印の方向に斬っていく音ゲー 赤青対応した剣で切ろう
操作のしやすさ,1,操作するアクションが直感的で分かりやすかった。
操作のしやすさ,1,ルールは簡単、前方から飛んでくる赤と青の立方体をその色にあったビームソードできるだけ！位置も設定で変えることできるので座りながらでも立ってでもできます。
操作のしやすさ,1,音ゲーが下手な俺でもできる
操作のしやすさ,-1,アップデート後スタート画面でボタンが反応しなくなりはじめられなくなったよ
操作のしやすさ,1,ほぼその場で剣を振るだけなのでVR酔いしてしまう方にもおすすめです
操作のしやすさ,-1,コントローラが割と滑りやすくて振り回しづらい
操作のしやすさ,1,直感に近い形でノーツを切れるため、最高難易度も楽しんでプレイできる
操作のしやすさ,1,ぶんぶん腕を振り回したり、ちょこっと左右に動いたりしゃがんだり、はたから見るとやべーやつになるが…。
操作のしやすさ,1,向いてるマークに沿って切ればいいのね。
操作のしやすさ,1,とっつきやすい
操作のしやすさ,1,ノーツを叩く感覚がしっかりある
操作のしやすさ,-1,左右のセイバーの色に慣れるのが難しそうです。単純に左右の色を切り替えられたらとても助かります。
操作のしやすさ,1,リズムに乗ってブンブン振り回すのが楽しい
操作のしやすさ,1,操作方法が明瞭で直感的だった。
操作のしやすさ,1,振った方向に飛んできたものがスパッと斬れて飛んでいく感覚がプラスの爽快感で楽しい。Viveコントローラーの場合は、下の方を持てば、ボタンの誤操作も少なく、ライトセーバーを持っている感じも増してGOOD。
操作のしやすさ,1,前方から向かってくるノーツを光剣で切るだけの単純なゲームですが爽快感があって楽しい
操作のしやすさ,1,これは直感的にプレイできて楽しい
操作のしやすさ,1,このげーむをやるためにせつめいしょをよむひつようはありませんなぜならしんぷるでちょっかんてきにぷれいできるからです
操作のしやすさ,1,トラッキング精度も高くて驚く。
操作のしやすさ,1,導入は簡単、コントローラー調整は標準機能にした方がいいと思うくらい優れています
操作のしやすさ,1,仮想世界に入り込み、さらにボタンなどではなくブレードで譜面を切るといった斬新かつシンプルな構成なのです
操作のしやすさ,1,やりやすかったです
操作のしやすさ,0,操作が直感的ではない部分があったが、調整オプションがあるため安心できる。
操作のしやすさ,1,やりやすくなった
難易度の適切さ,1,自分でもびっくりするぐらい自然に上手くなった
難易度の適切さ,1,プレイ時間が50～70時間超える頃にはExpert+もスイスイできるようにはなる。
難易度の適切さ,1,難易度が上がると腕をより多く動かす必要があるので非常に汗をかきます。
難易度の適切さ,1,難易度の高いマップであれば、汗ダク・ヘトヘトになるくらいの運動量がある。
難易度の適切さ,1,最初はこんなんクリア出来るか！って曲もだんだんと遊べるようになってくるのが楽しいです。
難易度の適切さ,1,Mapperさんによってかなり難易度が異なり、同じNormalやHardであっても初心者から見るとMapによってかなり難易度が異なる。一つのMapをプレイしただけで「自分はHardができない」と思い込んでしまうと、プレイできるMapがかなり狭まってしまうので例えなにかのMapがダメでも他のMapをプレイしてみると良い
難易度の適切さ,1,逆に中級者以上の慣れてきた人は、より良いcut(100~115点)を多く出すようにしてハイスコアを目指すといったワンランク上の目標があるし、上級者以上の人は更なる楽しさと高みを目指すために、modを入れて難易度を上げたり、ゲームの見た目を変えたり、曲を追加したり、アバターを表示したり、などの事をすることもできる。
難易度の適切さ,1,最初は無理だと思えた難易度の高い譜面も経験を積むことでクリアできるようになりました。音ゲー初心者から上級者まで満足出来るかと思います。
難易度の適切さ,1,難易度も4段階（一刀流だけ最高難易度のみ）で音ゲー慣れしてない人でも安心です
難易度の適切さ,1,最初はHardすらクリアできなかったけど・・今じゃ、Expert+ Full Combo 人間は成長する。
難易度の適切さ,1,キャンペーンに飽きたらオンラインもしつつキャンペーン消化する日々だったけど、切る感覚をつかめてきたら一気に楽しめるようになった
難易度の適切さ,-1,結構動画で見るより難しくてハードが安定してクリアできるまで時間かかった
難易度の適切さ,1,徐々に難しい難易度がクリアできるようになってくる充実感
難易度の適切さ,-1,難易度ノーマルまではそこそこ良かったです。ハードになると腕で剣を振るってのはまず間に合わない。
難易度の適切さ,1,最初はイージーなどから初めて慣れてきたらノーマル、ハード、エクスパートとどんどん難易度を上げていく感じでプレイして、できない曲があれば練習モードでスピードを落としてノーツの斬り方を覚えていけばどんどん上達していきます💪
難易度の適切さ,1,低い難易度しかできなくても勝手に慣れて高難易度でもクリアできるようになった
難易度の適切さ,-1,標準で実装されているキャンペーンの難易度設定はいささか疑問符が付くものとなっている
難易度の適切さ,-1,"譜面下に表示のゲージは無くなると失敗、分かる人にはわかる”減少型”です、ミス時の減少が大きいため短時間で数回ミスしただけであっさり失敗することもしばしば。"
難易度の適切さ,0,難易度も五段階で
難易度の適切さ,1,低難度では簡単なレクリエーションのような、高難度ではちょっとしたスポーツのような運動ができます。
難易度の適切さ,-1,ハードまではほんのお遊び程度… エキスパートから本格的にチュートリアルが始まると思ってください
難易度の適切さ,1,難易度HARDに慣れてくると、押し寄せるノーツと腕の動きが無意識にリンクしてきて感覚でサクサク斬れるようになってくる
難易度の適切さ,-1,Expert＋レベルでも消費カロリーは大したことない
難易度の適切さ,1,音ゲー慣れしてる人だと自分がリアルに生きていることを忘れるくらい楽しめると思います
難易度の適切さ,1,エキスパートなら数曲で汗かける
難易度の適切さ,1,高難易度がえげつないですが、再生速度鈍化機能や失敗続けても終了しないようにする設定があるので大丈夫。
難易度の適切さ,1,難しいユーザーカスタム曲などに手を出し始めると筋力も必要になってきます
難易度の適切さ,1,難しい曲もあり、上級者でも楽しめる
難易度の適切さ,1,完走できなかったマップが、満身創痍でも完走できるようになったその日の達成感
難易度の適切さ,1,難易度にもよるけど運動になるから、ストレス解消にもなって良い。
難易度の適切さ,-1,速すぎたり遅すぎたりしてタイミングが掴めない場合が多いため
難易度の適切さ,1,上達が体感でき素晴らしいバランスだとおもう
難易度の適切さ,-1,曲の難易度やグローバルランク毎にプレイヤーの技術的な壁(身体能力)があります
難易度の適切さ,0,なにも難しい譜面からやる必要はありませんよ
難易度の適切さ,1,1曲に対して複数難易度が揃ってるから楽しめるはず
