aspect,np,review
操作のしやすさ,1,モンハンの最新作は新アクションに加えて既存のシステムが非常にユーザーフレンドリーになりました。採取は一瞬で終わる。ピッケルも虫取り網もいらない。クーラードリンクもホットドリンクもいらない。普通の回復薬で50回復する。砥石は無制限に使えます。崖登りが超速い。常に自動マーキング。犬に乗って高速移動。ワイヤーアクションで飛び回る。サブキャンプで長距離移動。部屋に集まらなくてもクエストに参加できる。防具の見た目を自由に変更できる。
操作のしやすさ,1,プレイヤーキャラクターがよく喋るので状況の把握に必要な情報を喋る事があり、操作が楽になったと感じる。
操作のしやすさ,1,"笛が強くてとてもたのしいです"
操作のしやすさ,1,モンスターもハンターもぬるぬる動き、快適なハンティングアクションが楽しめます。翔虫アクションが豊富でマップ移動もラクラク軽快、狩猟は今までのターン（攻撃タイミングと受け/避け）シーンが少なく臨機応変に立ち回れてしのぎを削る場面がアクション性を高めています。全てにおいて「テンポが良い」に尽きます。
操作のしやすさ,0,操作性やゲームスピードよりも、全体的にプレイヤーが介入できない場面がかなり減ったことが大きな違いだと思います
操作のしやすさ,1,非常に遊びやすい。特に収集物の取得にいちいちしゃがまず、しかも速攻で複数のアイテムが手にはいるのは感動すらした。消耗品は自力で増やせるまたは購入できるので、ためらいなく使用できる。難しいクエストも簡単に応援を呼べる。弱点やドロップ率も分かる。なんて快適なんだろうか。
操作のしやすさ,1,"とてもとっつきやすくなった印象があります。移動はスイスイですし、収集要素もそう面倒なものもなくて実績厨でも安心！"
操作のしやすさ,1,アクションが行いやすい。特にMHRでは翔蟲という形で頻繁に宙を舞い、移動から戦闘に至るまで結構な比率でぴょんぴょんする。着地すれすれに攻撃したい動作が相当やりやすく感じる。チュートリアルがご丁寧で、初モンハンだろうが過去作既プレイだろうが問題なく馴染めるように出来ていると思う。リソース管理が必要な部分もあるが、極端に苦手な人でも大抵はすぐ慣れてしまえる要素ではある。
操作のしやすさ,0,様々な面倒を解消し初心者にもやりやすい仕様だと感じました。しかし、欲を言えば、ここまで敷居を下げたのであれば各武器のチュートリアルを準備してあげるところまでほしかったかなと感じました。
操作のしやすさ,1,操作に一切のストレスが無い。非常にカジュアルなゲームで、モンハンを触ったことが無い人はここから初めてみることをお勧めしたいです。最初の印象は「ものすごく遊びやすい！」でした。プレイ中に不満を感じた点はありませんでした。
